order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD400458,ID0250933603,2019-07-27 00:00:00,Bakers,"[('Universe Note', 1), ('Toshika 750', 1), ('iStream', 1)]",7920,68.14,-37.8216741,145.0007409,10,7196.14,Winter,False,1.3873,five stars ok,True
ORD393687,ID0361281841,2019-08-06 00:00:00,Bakers,"[('iStream', 1), ('iAssist Line', 1)]",2375,81.28,-37.8018581,144.98074730000005,10,2218.78,Winter,True,1.5632,"great phone probably too much phone for me but i absolutely love it. holds a charge longer than any other phone i have owned, it is super fast and really cool.",True
ORD185736,ID0781093481,2019-05-10 00:00:00,Thompson,"[('pearTV', 2), ('Thunder line', 2), ('iStream', 2), ('Alcon 10', 2)]",35180,65.66,-37.8031001,144.94953600000005,5,33486.66,Autumn,False,1.0875,"budget masta. very cool phone for the money. i'd say if you're considering it, you should act and just buy it. battery life is second to none, ui is snappy and responsive even with multiple apps open. has flagship features for a budget price.",True
ORD471952,ID0560997615,2019-07-28 00:00:00,Thompson,"[('Lucent 330S', 1), ('pearTV', 1), ('Olivia x460', 1), ('iAssist Line', 2)]",13215,50.4,-37.8102036,144.9370154,5,12604.65,Winter,False,0.9259,one star did not come with charger ad will not connect,False
ORD164687,ID0202767925,2019-03-20 00:00:00,Thompson,"[('Candle Inferno', 2), ('Lucent 330S', 2)]",3320,71.45,-37.8046136,144.92312719999995,15,2893.45,Autumn,False,2.2888,very nice phone very happy with the phone and the seller - abe's electronics center,True
ORD281047,ID2202858918,2019-08-08 00:00:00,Thompson,"[('Thunder line', 1), ('Alcon 10', 1), ('iAssist Line', 2)]",15580,76.75,-37.8214809,144.9538215,5,14877.75,Winter,True,1.1462,love..love..love!!! i bought this as a gift. it was loved! the speakers are loud! the response is great! it is a bit small as far as size but many reviewed that the s10 screen tends to break a lot. i would recommend this phone! love it!!!!,True
ORD126855,ID0846567065,2019-01-26 00:00:00,Thompson,"[('Thunder line', 1), ('Candle Inferno', 2)]",3040,53.58,-37.8213196,144.96919350000005,0,3093.58,Summer,False,2.1706,"too fragile do not buy! screen has broken twice in 10 months while in a case, when falling from less than 4'. this ""active"" phone will not last. $250 per screen replacement.",False
ORD065455,ID4315827378,2019-07-21 00:00:00,Bakers,"[('Alcon 10', 1), ('Olivia x460', 1), ('iStream', 1)]",10325,78.65,-37.8216329,144.9986131,15,8854.9,Winter,True,1.3291,five stars as described. brand new and everything works perfectly.,True
ORD087258,ID2181268833,2019-08-30 00:00:00,Thompson,"[('Olivia x460', 2), ('Candle Inferno', 2)]",3310,64.13,-37.8122156,144.9549471,5,3208.63,Winter,False,0.6947,"pinnacle of android phones video play, ease of use, build, and overall tech package",True
ORD478346,ID0767583992,2019-08-23 00:00:00,Nickolson,"[('pearTV', 2), ('Alcon 10', 1), ('iAssist Line', 2)]",26020,80.96,-37.807883,144.97137519999995,15,22197.96,Winter,True,1.2032,"battery life . ☹️ the phone is a very nice phone. the camara is sexy and the response time is great . however, the battery life is not good. recharge this device 2 to three times daily. even tried dim lights and to use more dark backgrounds. battery drains quite fast.",True
ORD499222,ID0282825795,2019-07-09 00:00:00,Thompson,"[('Candle Inferno', 1), ('Thunder line', 1), ('Alcon 10', 2)]",20510,67.27,-37.8021541,144.95027180000002,5,19551.77,Winter,False,1.2044,five stars it comes in perfect conditions.,True
ORD214431,ID0709709814,2019-09-07 00:00:00,Thompson,"[('Toshika 750', 2), ('Alcon 10', 2), ('Thunder line', 2)]",30900,70.97,-37.8132674,144.94369809999995,10,27880.97,Spring,False,0.3037,good quality great used phone. worth the money,True
ORD317320,ID0844461363,2019-02-02 00:00:00,Thompson,"[('Universe Note', 1), ('Candle Inferno', 2)]",4310,57.38,-37.8208641,144.9474851,5,4151.88,Summer,False,0.9125,"beware - battery may stop charging for no reason. i have bought two of these. both phones have died because of battery issues. the first one died after about 4 months, and the 2nd one died in only 6. i never made any modifications to either phone. after a time they just refuse to charge at all. i suppose you get what you pay for... buyer beware.",False
ORD327757,ID4826905602,2019-10-03 00:00:00,Nickolson,"[('Toshika 750', 1), ('Thunder line', 1), ('iAssist Line', 1)]",8725,99.97,-37.8208183,144.9619892,10,7952.47,Spring,True,0.7095,like new!!! do not afraid to by renewed .. i recommend this phone ....5 stars.,True
ORD342726,ID0576824420,2019-02-19 00:00:00,Nickolson,"[('Thunder line', 2), ('Universe Note', 1), ('Lucent 330S', 2)]",10270,76.53,-37.819788,144.9809864,10,9319.53,Summer,False,1.0143,"excellence phone better than an i phone. excellent phone. this phone is perfect if you are a windows fan. only 1 draw back, (just my preference) is the ear speakers can be a little more on the volume.",True
ORD076201,ID0364329376,2019-12-07 00:00:00,Thompson,"[('iStream', 1), ('Olivia x460', 1)]",1375,102.54,-37.80163870000001,144.9621849,15,1271.29,Summer,True,1.81,"am very happy xp is back am very happy xp is back. had the phone for 4 days now, everything seems to be working fine. i put in a 32gb pny memory card inside the phone and am running it with t-mobile no problems yet.",True
ORD378012,ID2936361940,2019-03-01 00:00:00,Nickolson,"[('Alcon 10', 1), ('Toshika 750', 2), ('iStream', 1)]",17740,64.45,-37.81070620000001,144.9450896,0,17804.45,Autumn,False,0.2797,"great phone the phone was in superb condition when received. have been using it. no complaints. as usual, great to use olivia flagship mobile.",True
ORD226148,ID0579391882,2019-02-15 00:00:00,Thompson,"[('Universe Note', 1), ('Candle Inferno', 2), ('Lucent 330S', 2)]",6770,77.27,-37.82187879999999,144.9553,25,5154.77,Summer,False,1.2546,best cost benefit phone excellent phone,True
ORD141264,ID1277988773,2019-12-16 00:00:00,Bakers,"[('Thunder line', 2), ('Universe Note', 2), ('pearTV', 2), ('Olivia x460', 1)]",25105,78.16,-37.8125233,145.0103223,25,18906.91,Summer,False,1.3566,five stars great phone,True
ORD098123,ID0443302590,2019-03-08 00:00:00,Thompson,"[('Alcon 10', 2), ('Universe Note', 1), ('Candle Inferno', 1), ('iAssist Line', 2)]",26230,66.15,-37.813257,145.0048305,25,19738.65,Autumn,False,5.0801,wonderful little buy! tired of my bulky tablet. this one stays charged a lot longer!,True
ORD256120,ID0207093531,2019-01-12 00:00:00,Bakers,"[('iStream', 2), ('pearTV', 2), ('Thunder line', 1), ('Toshika 750', 1)]",19420,77.67,-37.8001821,145.0032238,10,17555.67,Summer,False,1.2991,great product still using it,True
ORD086450,ID0030947902,2019-04-24 00:00:00,Bakers,"[('iStream', 1), ('Olivia x460', 2), ('Lucent 330S', 2)]",5060,48.18,-37.8117548,145.00043190000005,15,4349.18,Autumn,True,0.4974,"junk!!! battery has a mind of its own. phone shuts off sometimes at 50%, most of the time at 20%. after 6 months after purchase the speakers are shot, i have to talk to someone on speaker and push with my finger on the back of the phone to hear the person i'm talking to. never again will i buy a refurbished phone.",False
ORD347645,ID0370750696,2019-03-08 00:00:00,Bakers,"[('iStream', 1), ('iAssist Line', 1), ('Universe Note', 1)]",5825,78.84,-37.8133565,144.98830980000002,25,4447.59,Autumn,True,0.7145,"good luck considering what's paid vs contract phones you save a lot of money -depending on how much air time you use"" it pays for its self if you aren't ""plugged in"" all the time. good luck guys/gals",True
ORD309783,ID0257503252,2019-06-21 00:00:00,Thompson,"[('Lucent 330S', 1), ('iAssist Line', 1), ('iStream', 2), ('Candle Inferno', 1)]",4185,83.56,-37.7997388,144.9611291,5,4059.31,Winter,True,1.898,so happy this is a great phone to buy. i think you get high end features for a low price.,True
ORD173831,ID0443530294,2019-02-04 00:00:00,Bakers,"[('Universe Note', 2), ('pearTV', 2), ('Olivia x460', 2)]",21970,60.62,-37.8145518,145.00464409999995,0,22030.62,Summer,False,0.9707,... from here ever again as my phone got a bad swollen battery i would not buy from here ever again as my phone got a bad swollen battery..not cool,False
ORD052221,ID4544561904,2019-08-02 00:00:00,Nickolson,"[('Lucent 330S', 1), ('Olivia x460', 1), ('iStream', 1)]",2605,60.83,-37.8114157,144.9730729,15,2275.08,Winter,True,0.8571,"volume i did not realize volume did not work. i always use ear bugs to talk. when i did not use the ear bugs as i left them home, is when i realized the volume does not work with ear to phone, but it did work with the speaker. crazy.",False
ORD087594,ID6167191726,2019-03-31 00:00:00,Nickolson,"[('Toshika 750', 2), ('Thunder line', 1)]",10820,79.54,-37.8170102,144.96172080000005,10,9817.54,Autumn,True,0.7108,"my husband likes it! nice and sleek looking. my husband likes it. it came on perfect time, he got to used for his trip to japan and took great pictures with it.",True
ORD341625,ID0253027667,2019-11-15 00:00:00,Thompson,"[('iAssist Line', 1), ('Toshika 750', 1), ('Alcon 10', 2), ('iStream', 1)]",24595,74.94,-37.8152963,144.9412116,25,18521.19,Spring,True,0.5921,i purchased this candle inferno hd 8 was purchased for use by 5 and 8 yer old grandchildren. they basically use it to play digico games that you download.,False
ORD365106,ID1594632468,2019-04-16 00:00:00,Nickolson,"[('pearTV', 1), ('Toshika 750', 1), ('Candle Inferno', 2), ('iStream', 2)]",11790,62.29,-37.8201847,144.978879,15,10083.79,Autumn,False,0.8391,"the phone was fake. not only did the fake phone that arrived turn out to be white, it was also the worst attempt at a phone fake that i've ever seen, movie props do a better job.",True
ORD404109,ID6167357842,2019-03-21 00:00:00,Nickolson,"[('pearTV', 2), ('Lucent 330S', 2), ('Universe Note', 1)]",18530,81.67,-37.807649,144.9713701,0,18611.67,Autumn,True,1.2289,five stars everything i expected. thank you!,True
ORD294340,ID6167357855,2019-07-05 00:00:00,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 2)]",22350,67.85,-37.8095396,144.9720503,15,19065.35,Winter,False,1.0317,great for use without data plan used it on at&t without data plan. good for someone looking for voice only. it has wifi and can connect to internet. guess it should work on any network in us.,True
ORD292020,ID4735909077,2019-08-31 00:00:00,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 2), ('iStream', 2), ('iAssist Line', 2)]",23510,62.21,-37.8042915,144.9498092,10,21221.21,Winter,True,0.9636,i don't like this phone because the batery this phone is trash,False
ORD032073,ID0060092011,2019-08-19 00:00:00,Nickolson,"[('Thunder line', 2), ('Candle Inferno', 1)]",4790,51.28,-37.8223501,144.9840706,15,4122.78,Winter,False,1.3434,"do not buy this cell phone. sorry, this video is unsupported on this browser.  i bought it a few days ago and stopped working, it does not connect after updating, in short i have a cell phone that is of no use",False
ORD395198,ID0401416155,2019-02-14 00:00:00,Thompson,"[('Lucent 330S', 1), ('iAssist Line', 1)]",3455,95.02,-37.8084564,144.9382217,15,3031.77,Summer,True,0.9087,wonderful phone love the s-pen... love the screen size. got the uag case for it which fit nice and snug. came packaged with sim card and activation didn't take too long. so far i've had it for a few months and it's beautiful.,True
ORD483977,ID0581752735,2019-02-07 00:00:00,Thompson,"[('Lucent 330S', 1), ('Thunder line', 2)]",5590,103.44,-37.8043941,144.92924519999997,25,4295.94,Summer,True,1.8184,"daughter wanted a white boombox, nothing good out for 11 yr old.  decided to go thunder line for most any request + white bt good speaker.  she loved the gift and nice option for many things on the internet.",True
ORD384069,ID0746912865,2019-05-05 00:00:00,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 2)]",11090,68.14,-37.8249605,144.98485569999997,0,11158.14,Autumn,False,1.5209,gooooood good smartphone,True
ORD154157,ID0580321426,2019-08-09 00:00:00,Thompson,"[('Thunder line', 1), ('Alcon 10', 1), ('pearTV', 2), ('Universe Note', 2)]",30650,57.07,-37.8045541,144.9277419,0,30707.07,Winter,False,1.9251,steer clear terrible no cell reception no call back no replacement sent before xmas. smashed bezel with chipped glass i'm really upset....this is not an digico item its 3rd party and the 3rd party does not answer phone calls or call back.....dont waste your money,False
ORD338076,ID0368389510,2019-01-07 00:00:00,Nickolson,"[('Toshika 750', 2), ('Olivia x460', 2), ('Universe Note', 1), ('iStream', 1)]",14690,83.99,-37.8013908,144.97061230000003,0,33743.99,Summer,False,1.9174,i love the infernostick ! it's easy to set up and use. it rarely stops to buffer and. it  would be a bargain at twice the price.,True
ORD285825,ID0598347137,2019-02-27 00:00:00,Nickolson,"[('Olivia x460', 1), ('Toshika 750', 2), ('Candle Inferno', 1)]",10295,71.49,-37.8139544,144.963645,5,9851.74,Summer,False,0.7325,perfecto excelente,True
ORD444085,ID1838361788,2019-07-23 00:00:00,Nickolson,"[('Toshika 750', 1), ('iAssist Line', 1), ('iStream', 2)]",6845,62.79,-37.8125052,144.9652372,25,5196.54,Winter,False,0.7768,it was a good phone i thought it was a good phone so i bought it.and you could do a lot of things with it an i like the way everything sonic,True
ORD301096,ID1545387615,2019-01-31 00:00:00,Thompson,"[('Olivia x460', 1), ('Candle Inferno', 1), ('pearTV', 2)]",14275,101.17,-37.8009979,144.9566807,5,13662.42,Summer,True,1.5504,"exceeded my expectations ! for a refurbished phone,you couldn't tell. i was really impressed overall about the speed it got to me too.",True
ORD447164,ID0650288479,2019-01-03 00:00:00,Nickolson,"[('Candle Inferno', 2), ('iAssist Line', 1), ('Olivia x460', 2)]",5535,74.82,-37.814368,144.9774963,0,5609.82,Summer,False,0.8424,five stars the best phone ever! it has all the newest specs everyone's looking for. i highly recommend it.,True
ORD264513,ID0301542605,2019-07-26 00:00:00,Thompson,"[('Alcon 10', 1), ('Universe Note', 1), ('Toshika 750', 2), ('Olivia x460', 1)]",22265,66.29,-37.8218713,144.95064159999995,5,21218.04,Winter,False,1.071,"battery life looked and worked like new when received. very happy with phone until last month when battery life was diminishing very quickly. now drains after a couple of hours. expect a little more battery life after owning phone for just 4 months, at least a year would have been nice.",True
ORD137573,ID1838361784,2019-10-22 00:00:00,Nickolson,"[('Universe Note', 1), ('Olivia x460', 1), ('iAssist Line', 2), ('iStream', 1)]",9275,77.3,-37.8114301,144.9647417,5,8888.55,Spring,False,0.9028,awesome and fantastic cellphone this is the king of all the cellphones in the world.,True
ORD449359,ID1889089757,2019-12-24 00:00:00,Nickolson,"[('Universe Note', 2), ('iAssist Line', 1), ('iStream', 1)]",9275,97.34,-37.80792,144.97319,5,8908.59,Summer,True,1.2306,brilliant. like it. excellent phone. works perfectly.,True
ORD375317,ID3161948917,2019-04-11 00:00:00,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 1), ('Universe Note', 2)]",25230,65.73,-37.8087002,144.9566447,25,18988.23,Autumn,False,0.9512,"great phone for the price i upgraded from a huawei mate 9 and love how much lighter this phone is. even though it's not metal covering etc, it's still very durable (i've dropped it many times, but have a spigen phone case and screen protector). especially for the price!",True
ORD058457,ID6167191151,2019-06-10 00:00:00,Nickolson,"[('Universe Note', 2), ('pearTV', 1), ('Lucent 330S', 2)]",15670,76.07,-37.813915,144.97151019999995,0,15746.07,Winter,True,0.5487,so far it meets expectations and came with a great price. he loves it i purchased this used for my grandson and set it up with straight talk. so far it meets expectations and came with a great price. he loves it.,True
ORD378323,ID0767645839,2019-11-16 00:00:00,Nickolson,"[('pearTV', 2), ('iAssist Line', 2), ('Lucent 330S', 1)]",18300,78.63,-37.8079991,144.9732055,25,13803.63,Spring,False,1.2225,ya batter life is decent but not supper lone bout 16 hours just wich it came with a quick charger,True
ORD268776,ID0595594347,2019-02-18 00:00:00,Nickolson,"[('Alcon 10', 1), ('Olivia x460', 1), ('Thunder line', 2)]",14535,94.94,-37.8101376,144.9697646,5,13903.19,Summer,True,0.9416,"great product, good condition. the phone is in great condition, texted the battery leaving the phone on standby for three days with a fully charged battery and after 3 days only 6% of the 100 was used. so far a great product. kd. nj.",True
ORD189593,ID6167266632,2019-04-08 00:00:00,Bakers,"[('pearTV', 2), ('iStream', 2), ('Alcon 10', 2)]",30820,68.19,-37.8074457,144.9626764,5,29347.19,Autumn,False,1.3805,cost effective good one,True
ORD453331,ID6167265879,2019-03-01 00:00:00,Nickolson,"[('Toshika 750', 1), ('Lucent 330S', 2)]",6780,63.75,-37.8134705,144.9657344,5,6504.75,Autumn,False,0.6619,"happy choice getting used to android, long time alcon user. but i am so glad i switched! i love this charger base, too.",True
ORD488121,ID0269335006,2019-01-01 00:00:00,Nickolson,"[('iStream', 1), ('Lucent 330S', 1)]",1380,94.56,-37.816912,144.9795302,10,1336.56,Summer,True,0.8973,five stars working great so far!!,True
ORD460017,ID0387921011,2019-05-16 00:00:00,Nickolson,"[('Thunder line', 2), ('iStream', 1), ('iAssist Line', 1)]",6735,66.09,-37.821236,144.96326059999996,0,6801.09,Autumn,False,0.6264,"phone is good i like the phone very much. the battery life is just ok. it came with one charger that doesn't fit into usb ports. i had to order another charger for the car that worked with this type of phone. it has one of those newer adapters. overall, i'm very happy with the purchase.",True
ORD046171,ID0247531546,2019-11-07 00:00:00,Thompson,"[('Alcon 10', 2), ('iAssist Line', 1)]",20125,95.34,-37.813669,144.9469793,5,19214.09,Spring,True,0.1111,so far so good,True
ORD144041,ID3418628460,2019-07-21 00:00:00,Bakers,"[('iStream', 2), ('Thunder line', 2)]",4660,55.11,-37.7994302,144.9801078,15,4016.11,Winter,False,1.7756,disappointed this phone quit working within 2 weeks will not charge by usb.,False
ORD273507,ID4283908183,2019-09-13 00:00:00,Bakers,"[('iStream', 2), ('Alcon 10', 1), ('Olivia x460', 1), ('pearTV', 2)]",23095,104.57,-37.8114484,145.0097593,10,20890.07,Spring,True,1.2878,awesome i can use thia cellphone in usa and honduras. no problem at all. as well i use it with dounle sim.,True
ORD395435,ID0250933604,2019-08-25 00:00:00,Bakers,"[('Candle Inferno', 2), ('Universe Note', 1), ('iAssist Line', 2)]",8760,81.04,-37.8209209,145.0008655,15,7527.04,Winter,False,1.3132,five stars super awesome!!,True
ORD008425,ID0207093554,2019-04-07 00:00:00,Bakers,"[('Thunder line', 1), ('pearTV', 2), ('Alcon 10', 2), ('Olivia x460', 1)]",33925,64.4,-37.8053578,144.9995589,15,28900.65,Autumn,False,0.6414,five stars i love it.,True
ORD042826,ID0591392085,2019-07-01 00:00:00,Nickolson,"[('pearTV', 2), ('iAssist Line', 1), ('Universe Note', 1)]",18295,65.57,-37.8199672,144.96125049999995,0,18360.57,Winter,True,0.7457,"work on my t mobile this is gift for my wife. it works great on t mobile network, no problem for last couple days. the battery is last more than two days with normal use. the phone comes with 128 gb sd card , pre-installed protective glass and soft case. it is sweet. it is worth money.",False
ORD090543,ID0641022264,2019-12-27 00:00:00,Thompson,"[('Universe Note', 2), ('Thunder line', 2), ('Candle Inferno', 2), ('Toshika 750', 1)]",16440,74.04,-37.807269,144.93917340000004,5,15692.04,Summer,False,0.9187,"great bang for the buck beats the price of the s10 and swapped up the at@t sim card to get goig right away, easy to set up and a great price vs paying 1k for a phone that does everything this one does.",True
ORD415498,ID2347007250,2019-03-05 00:00:00,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 1), ('Alcon 10', 2)]",20355,51.08,-37.8214425,144.9450779,0,20406.08,Autumn,False,0.9917,"bad customer service. bad phone switched back to alcon from olivia. the biggest mistake. i spent three hours trying to get my old itunes password. they say it may take a week. well, that was a waste of money. olivia was so much easier to use. i only switched because of buy one get one and now i need to decide if the $100 restock is worth the pain.",False
ORD096640,ID0408099016,2019-09-20 00:00:00,Nickolson,"[('Candle Inferno', 2), ('iAssist Line', 2), ('iStream', 2)]",5610,75.18,-37.817059,144.97787590000004,0,5685.18,Spring,False,0.7518,we have so much fun with this!  so easy to use that even my four year old loves talking to iassist!!,True
ORD344879,ID0702451486,2019-12-26 00:00:00,Thompson,"[('pearTV', 2), ('iAssist Line', 1)]",14845,73.93,-37.8049728,144.9480033,25,11207.68,Summer,False,0.8611,five stars i love my phone!,True
ORD050410,ID0054399736,2019-11-14 00:00:00,Thompson,"[('iAssist Line', 1), ('Universe Note', 2), ('Alcon 10', 1), ('Candle Inferno', 2)]",18935,80.43,-37.8020875,144.94971840000005,10,17121.93,Spring,False,1.2012,my daughter loves this tablet. uses it for istream!,True
ORD175197,ID2702095684,2019-02-10 00:00:00,Bakers,"[('Universe Note', 2), ('Alcon 10', 1)]",15850,68.74,-37.8109126,144.9904296,5,15126.24,Summer,False,0.4345,definitively would buy again. has been great to me for the past months. highly suggest for people who want to buy an up to date phone but do not want to pay for the newest universe out.,True
ORD155088,ID0579381884,2019-02-23 00:00:00,Thompson,"[('Lucent 330S', 1), ('Toshika 750', 1), ('Alcon 10', 1)]",14500,82.42,-37.8221831,144.93278869999995,5,13857.42,Summer,True,1.6424,five stars love it,False
ORD194575,ID1833126500,2019-08-18 00:00:00,Thompson,"[('Thunder line', 2), ('Lucent 330S', 1), ('Universe Note', 2), ('iStream', 1)]",12640,79.07,-37.8033534,144.9518514,0,12719.07,Winter,True,1.1195,easy to use. pretty user friendly. it is good value for the price,True
ORD456350,ID3215192362,2019-12-23 00:00:00,Thompson,"[('Olivia x460', 2), ('Toshika 750', 1), ('Candle Inferno', 1)]",7200,88.29,-37.8093376,144.94912230000003,10,6568.29,Summer,True,0.4129,"great value for money great value for money, works really well. even got dunked in salt water and survived amazing! the finger print reader was scratched when i received it so that doesn't work but i don't care i've never liked the finger print reader.",True
ORD345929,ID4633770157,2019-02-16 00:00:00,Thompson,"[('iAssist Line', 1), ('Toshika 750', 1), ('Olivia x460', 1), ('Lucent 330S', 2)]",10230,75.53,-37.80652070000001,144.944874,0,10305.53,Summer,True,0.7116,ok be data connection problems couldn't get 4 g on my network and that makes the phone almost useless since we use internet for many things. returned it since it was way below acceptable expectations,False
ORD239763,ID0581703458,2019-01-06 00:00:00,Thompson,"[('pearTV', 1), ('Alcon 10', 1), ('iStream', 2), ('Thunder line', 1)]",17740,78.97,-37.8097706,144.9300462,5,16931.97,Summer,False,1.5315,it’s amazing i love it,True
ORD178025,ID6167417927,2019-12-11 00:00:00,Thompson,"[('Lucent 330S', 1), ('Toshika 750', 2), ('Olivia x460', 1)]",11095,73.59,-37.8155781,144.9580985,10,10059.09,Summer,False,1.0224,excellent execelente compra y execelente precio,True
ORD188978,ID3862394071,2019-04-18 00:00:00,Thompson,"[('iStream', 2), ('Alcon 10', 1), ('Olivia x460', 1)]",10475,78.07,-37.8090099,144.94898830000002,0,10553.07,Autumn,True,0.4413,is it a used phone? nice phone. but i paid the full amount for the new phone but why i am seeing others pictures in the photo gallery i have no idea...so was it a used phone or a return product?? i need the answer please.,True
ORD189560,ID0778812528,2019-12-08 00:00:00,Thompson,"[('Lucent 330S', 2), ('Thunder line', 1)]",4640,63.65,-37.79977020000001,144.9577335,10,4239.65,Summer,False,1.7155,"awkward experience the phone is ok, but the seller is not responsive at all.",False
ORD081620,ID1879180932,2019-08-09 00:00:00,Thompson,"[('iAssist Line', 1), ('Thunder line', 1), ('Lucent 330S', 2)]",6865,81.29,-37.800297,144.9601679,15,5916.54,Winter,True,1.7959,worth it fantastic worth every penny,True
ORD240665,ID0589425312,2019-08-01 00:00:00,Nickolson,"[('iStream', 1), ('Candle Inferno', 1), ('Lucent 330S', 1)]",1810,66.24,-37.8094834,144.9727249,0,1876.24,Winter,False,1.052,love being able to read the lyrics of my favorite songs.,True
ORD024815,ID0758611953,2019-03-11 00:00:00,Thompson,"[('Olivia x460', 1), ('Candle Inferno', 1)]",1655,67.05,-37.8215042,144.94563689999995,0,1722.05,Autumn,False,0.9911,my favorite phone ever. i love this phone. it's not super super fancy but it does everything i need it to do and more. perfect for me and my needs.,True
ORD406784,ID0591266434,2019-02-22 00:00:00,Nickolson,"[('Olivia x460', 1), ('Thunder line', 1), ('Candle Inferno', 2)]",4265,96.44,-37.8251142,144.9561678,0,4361.44,Summer,True,1.3826,"excellent product excellent product, was received as described, was delivered at the correct time.",True
ORD002560,ID6167236667,2019-09-17 00:00:00,Nickolson,"[('Universe Note', 2), ('Toshika 750', 2), ('Lucent 330S', 2), ('Alcon 10', 2)]",35900,100.93,-37.8103834,144.96831719999997,0,36000.93,Spring,True,0.9205,this is a great device. i needed something small to read books on. this device is exactly what i was looking for.,True
ORD060111,ID0250933584,2019-06-22 00:00:00,Bakers,"[('Toshika 750', 2), ('Olivia x460', 1)]",9865,81.42,-37.82071129999999,145.0049497,10,8959.92,Winter,True,1.4673,"five stars great phone, back is too slick, added a carbon fiber skin",True
ORD000347,ID0330775681,2019-02-21 00:00:00,Nickolson,"[('Universe Note', 1), ('pearTV', 1), ('iAssist Line', 2)]",14210,88.59,-37.80297460000001,144.96498630000005,5,13588.09,Summer,True,1.7846,"price is low, but os is lacking unlike other brands it doesnt come with a decent charger. to refill battery you have to charge it overnight.",False
ORD256690,ID3268160207,2019-03-21 00:00:00,Nickolson,"[('Toshika 750', 1), ('Alcon 10', 1), ('Candle Inferno', 1), ('Thunder line', 2)]",18060,82.81,-37.8234884,144.9861192,25,13627.81,Autumn,True,1.5554,ok nice phone just not enough memory,True
ORD450047,ID0576879093,2019-06-21 00:00:00,Nickolson,"[('Universe Note', 2), ('iStream', 2), ('iAssist Line', 1)]",9425,66.89,-37.8200353,144.9802538,10,8549.39,Winter,False,0.9547,got this for my son and he likes it so ... got this for my son and he likes it so far. it comes with just a regular charger so you will absolutely need to purchase the fast charger.,True
ORD115581,ID4419686625,2019-12-17 00:00:00,Thompson,"[('Universe Note', 1), ('Candle Inferno', 1), ('Toshika 750', 1), ('Lucent 330S', 1)]",9430,89.42,-37.8016526,144.9632253,5,9047.92,Summer,False,1.8773,used not renewed look used not renewed speakers doesn’t work no charge or headset it’s just awful for that price don’t buy it cuz you gonna return it just like me,True
ORD068297,ID0299892160,2019-09-30 00:00:00,Nickolson,"[('Universe Note', 2), ('pearTV', 1)]",13210,99.06,-37.8250125,144.9706893,15,11327.56,Spring,True,0.7214,wonderful has worked like a charm up to now.,True
ORD475693,ID0030948022,2019-11-21 00:00:00,Bakers,"[('Olivia x460', 1), ('Alcon 10', 1), ('Lucent 330S', 2), ('Candle Inferno', 2)]",13495,86.42,-37.8147119,145.0022753,25,10207.67,Spring,True,0.8119,"it works like 30 min after restart and stop they send a phone with touchscreen problem, it works like 30 min after restart and stop",False
ORD344528,ID0723975301,2019-11-05 00:00:00,Bakers,"[('pearTV', 1), ('Universe Note', 2), ('Candle Inferno', 2)]",14070,105.81,-37.8109175,145.00986909999995,10,12768.81,Spring,True,1.2913,the olivia's phone is not unlock. according to the ... the olivia's phone is not unlock. according to the sim card. i want you to unlock it by that side or to send me the process of unlocking,True
ORD297780,ID3161948922,2019-03-12 00:00:00,Thompson,"[('Thunder line', 2), ('Alcon 10', 2), ('Universe Note', 2), ('Candle Inferno', 1)]",29590,81.45,-37.8089395,144.95766819999997,10,26712.45,Autumn,True,1.0206,"great i love my phone, probably the best android i have ever owned.",True
ORD015791,ID0251859846,2019-04-23 00:00:00,Nickolson,"[('Lucent 330S', 2), ('Candle Inferno', 1)]",2890,80.72,-37.8079972,144.9687948,5,2826.22,Autumn,True,1.1816,five stars i purchased for a gift and he likes it real well.,True
ORD011648,ID0681285207,2019-04-14 00:00:00,Bakers,"[('iAssist Line', 1), ('iStream', 1), ('Thunder line', 2), ('Candle Inferno', 1)]",7170,77.53,-37.8078853,144.9917456,10,5977.03,Autumn,True,0.3863,kfnmsdgbtfgbj5mru6hjempr6ujq4ihytq45iyja5eoriyahjhe5r8yujw5oiytjqo45eyjuaoe5y54iyjhwurie i love it it is cool (:,True
ORD387802,ID6167278774,2019-09-29 00:00:00,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 2), ('Olivia x460', 1)]",21585,75.26,-37.8122844,144.95497980000005,0,21660.26,Spring,False,0.6971,"good small tablet for all purposes for reading, playing games",True
ORD077667,ID0227324534,2019-12-24 00:00:00,Bakers,"[('pearTV', 2), ('Olivia x460', 1), ('iStream', 2), ('iAssist Line', 2)]",18595,96.1,-37.8004558,144.9901827,15,15901.85,Summer,True,1.1511,quality of product! very good deal!!,True
