order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD463379,ID0681285055,2019-07-31,Bakers,"[('Lucent 330S', 2), ('iAssist Line', 1), ('Candle Inferno', 1), ('Universe Note', 2)]",12015.0,65.03,-37.8131879,144.9903765,10,10878.53,Winter,0,0.5555,good for the money love the old feel. easy to use. glad we can control internet access for our smaller kids,1
ORD018267,ID0310728586,2019-09-09,Thompson,"[('Toshika 750', 1), ('Thunder line', 2)]",8680.0,76.69,-37.8128773,144.93727019999997,5,8322.69,Spring,0,0.862,"very nice phone love this phone, big screen",1
ORD217587,ID4294474617,2019-11-09,Nickolson,"[('Thunder line', 1), ('Toshika 750', 1)]",6500.0,109.06,-37.8032198,144.9740179,15,5634.06,Spring,1,1.756,useing it rite now. this is the best phone i have ever owned hands down battery life needs a bit improvement but it is better than the alcons battery life by far everthing worked as it should.,1
ORD114710,ID0581703458,2019-12-28,Thompson,"[('iAssist Line', 2), ('Candle Inferno', 1)]",4880.0,65.9,-37.8097706,144.9300462,25,3725.9,Summer,0,1.5315,"don't waste your money this phone is no different from the a20 so don't think you are getting a better phone, in fact, it seemed as though i purchased the same phone but with a very bad fingerprint reader.",0
ORD346295,ID0248266256,2019-12-20,Thompson,"[('Lucent 330S', 1), ('Thunder line', 1)]",3410.0,104.47,-37.8263393,144.9859063,25,2661.97,Summer,1,1.6767,five stars excellent deal :-)!!,1
ORD460425,ID4633573543,2019-08-05,Thompson,"[('Alcon 10', 1), ('Thunder line', 2), ('iStream', 1)]",13460.0,66.14,-37.8054923,144.9436642,0,13526.14,Winter,0,0.8536,brand new no verizon or any other traces of other carrier software great phone! i went and turned it on at metro pcs with out a hitch . i did not try to do the warranty yet but otherwise this is a great phone for the price,1
ORD330589,ID6221450530,2019-01-11,Bakers,"[('Toshika 750', 2), ('pearTV', 2), ('iAssist Line', 1)]",23485.0,95.88,-37.8088514,144.98326269999995,15,20058.13,Summer,1,1.0603,fast budget phone for people who dont game great camera and screen. very competitive value i purchased this over the lucent g7 as it is more sleek and has a better camera for less!!,1
ORD211903,ID0767721625,2019-04-07,Nickolson,"[('Toshika 750', 1), ('Universe Note', 1)]",7770.0,68.83,-37.8036065,144.9728599,25,5896.33,Autumn,0,1.6937,good budget phone works good for a budget phone close to stock android.,1
ORD174218,ID2005895262,2019-12-18,Nickolson,"[('Toshika 750', 2), ('Alcon 10', 2), ('Lucent 330S', 2), ('pearTV', 1)]",35310.0,66.29,-37.8026334,144.966104,0,11735.52,Summer,0,1.8025,piece of junk. 2 months old and the battery is dead. phone is completely nonfunctional.,0
ORD407840,ID4884445043,2019-10-28,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 2)]",6780.0,107.69,-37.8005849,144.9344349,15,5870.69,Spring,1,1.7451,"but i am very pleased with this phone i was very skeptical abut purchasing a refurbished phone, but i am very pleased with this phone.",1
ORD396277,ID0091971005,2019-02-11,Thompson,"[('Olivia x460', 2), ('Toshika 750', 1), ('Alcon 10', 1)]",15720.0,73.42,-37.8172224,144.9490057,15,13435.42,Summer,1,0.5343,"two stars why is xt1097, instead xt1095",0
ORD431690,ID5680175257,2019-09-16,Bakers,"[('iStream', 2), ('Toshika 750', 1), ('Universe Note', 1), ('Olivia x460', 2)]",10520.0,103.84,-37.8102365,144.98093590000005,0,10623.84,Spring,1,1.2576,very good phone. go for it. this is a nice phone and had no issues till date.,1
ORD291999,ID4927643641,2019-11-11,Thompson,"[('iAssist Line', 1), ('pearTV', 2), ('Thunder line', 1)]",17025.0,66.07,-37.8054636,144.9333753,10,15388.57,Spring,0,1.4472,battery life was poor disnt fix it right,0
ORD360254,ID0576868761,2019-05-15,Bakers,"[('Toshika 750', 1), ('pearTV', 1)]",10630.0,67.85,-37.8242658,144.9904381,10,9634.85,Autumn,0,1.6434,i love it! i purchased this after my phone died. i never bought a refurbished phone before and didn't know what to expect. this phone is amazing and i love it! this phone looks and performs like a brand new phone!!,1
ORD339334,ID0709970058,2019-07-09,Thompson,"[('pearTV', 1), ('Toshika 750', 1), ('Alcon 10', 1)]",19580.0,52.17,-37.814246,144.9352781,25,14737.17,Winter,0,1.0516,"do not buy.. one day the phone would not charge at all. after looking for on the internet for the similar problem ,come to find out that it happens all the time. out of the clear blue it will not charger,and that will be the end of your phone. it happeed just afer the return warranties had expired.",0
ORD378205,ID3807748037,2019-06-08,Bakers,"[('iStream', 2), ('Universe Note', 1), ('Toshika 750', 1)]",8070.0,62.49,-37.8063556,144.9979988,0,8132.49,Winter,0,0.4727,lovely phone it's a very good phone. i already ordered for my wife as well. it's worth it,1
ORD429532,ID2266562036,2019-04-22,Thompson,"[('Universe Note', 2), ('iAssist Line', 2), ('Alcon 10', 2), ('pearTV', 1)]",35560.0,80.33,-37.8119404,144.956533,5,11735.52,Autumn,1,0.8363,"brilliant phone phone operates very well. easy to get started and load profile to. fabulous pictures, bright screen and comfortable in your hand. i love the iridescent back cover. works great with mint mobile! great price for a great phone.",1
ORD302338,ID2776664747,2019-03-08,Nickolson,"[('Alcon 10', 1), ('Universe Note', 1)]",12400.0,65.95,-37.8244828,144.95532,10,11225.95,Autumn,1,1.4126,cambio de equipo el aparato no agarra seña de wifi l a pesar de que se le colocó una tarjeta sims nueva recién comprada. quiero devolución y que me lo cambien,0
ORD339390,ID0312719425,2019-03-20,Thompson,"[('Universe Note', 1), ('Alcon 10', 2)]",21350.0,78.172829772124,-37.8006674,144.96291580000005,5,20351.45,Autumn,0,1.931,"i'm loving the tablet so far. i really like the digico underground, and the inferno os just updated, so it has iassist on it now. :)",1
ORD498163,ID0746907669,2019-03-14,Bakers,"[('Candle Inferno', 2), ('Universe Note', 2), ('Olivia x460', 1)]",8985.0,70.89,-37.8259922,145.0171451,5,8606.64,Autumn,0,1.0591,"original super fast, elegant, powerful, waterproof, amazing battery life for less that $400.",1
ORD119276,ID2189162940,2019-05-16,Thompson,"[('iStream', 1), ('pearTV', 1), ('iAssist Line', 2), ('Toshika 750', 1)]",15230.0,79.81,-37.8117076,144.95642560000005,0,15309.81,Autumn,1,0.8298,"i will be to use my ""renewed"" with coming upgrades to my internet service.this my first smart this my first smart phone. its a big jump into the 21st century.",1
ORD064829,ID0030943323,2019-01-19,Thompson,"[('Lucent 330S', 1), ('Alcon 10', 1)]",10180.0,77.14,-37.8021155,144.94161630000005,0,10257.14,Summer,0,1.2693,five stars super fast shipping. item exactly as described.,1
ORD422381,ID5922126195,2019-04-09,Nickolson,"[('iAssist Line', 1), ('Toshika 750', 1), ('Lucent 330S', 1), ('Universe Note', 1)]",11225.0,76.74,-37.8187308,144.9714369,25,8495.49,Autumn,1,0.1665,"you can't go wrong buying this phone best phone i've ever owned better than oneplus 5t,",1
ORD200882,ID6167441078,2019-05-20,Nickolson,"[('iAssist Line', 1), ('pearTV', 1), ('Toshika 750', 2), ('Universe Note', 2)]",24075.0,65.05,-37.8157799,144.9651688,5,22936.3,Autumn,0,0.4967,five stars just love this phone.,1
ORD064374,ID0054402747,2019-11-20,Thompson,"[('pearTV', 2), ('Universe Note', 1), ('Toshika 750', 2), ('Olivia x460', 2)]",27160.0,106.01,-37.8012572,144.95395980000004,25,20476.01,Spring,1,1.4079,great deal great deal works great no problems thanks,1
ORD346792,ID0579408070,2019-08-07,Nickolson,"[('Alcon 10', 2), ('Candle Inferno', 1), ('Olivia x460', 2)]",20780.0,66.10154990820413,-37.8219224,144.96852030000005,0,20843.57,Winter,0,0.3813,awesome phone it pretty much exceeded all my expectations. i suggest getting the new glass like protective lens for it because like all phones it will scratch.,1
ORD375476,ID0571731603,2019-06-14,Thompson,"[('Olivia x460', 2), ('Universe Note', 2)]",9350.0,52.44,-37.8246356,144.9466172,10,8467.44,Winter,0,1.3322,"piece of trash the cell stopped working 7 days after i turned it on, for nothing recommended, xp is not what it was, i lost my investment, because i do not have a replacement for the damaged cell phone or my money.",0
ORD065966,ID0331143091,2019-06-21,Nickolson,"[('pearTV', 2), ('Toshika 750', 1), ('Universe Note', 2)]",23840.0,58.61,-37.7994984,144.968578,0,23898.61,Winter,0,2.1275,"another color, broken home button. it was delivered in another color with broken home button and vibration mechanism. the appearance wasn't like new, but dirty. the protection layer was poorly fixed and unproperly sized. battery and other functions are ok. overall it is sad experience, hope it happens not so often...",0
ORD288727,ID1224854722,2019-02-25,Thompson,"[('iStream', 2), ('Lucent 330S', 2), ('Universe Note', 1)]",6210.0,70.47,-37.813603,144.9401868,25,4727.97,Summer,0,0.614,great device,1
ORD086757,ID4754200367,2019-03-10,Thompson,"[('Universe Note', 1), ('Candle Inferno', 2), ('pearTV', 2), ('Alcon 10', 2)]",34830.0,83.95,-37.8149881,144.92750149999995,5,33172.45,Autumn,1,1.74,love this phone this smartphone fits well in my hand and yet is super long. we love reading books on digico candle on this phone. everything installed super fast and runs super fast. it has a long battery life. the screen is super sharp. it is very responsive. i love this phone!,1
ORD250156,ID0577523836,2019-11-15,Nickolson,"[('Universe Note', 2), ('pearTV', 2), ('Toshika 750', 2)]",28160.0,78.26,-37.825322,144.9743771,10,25422.26,Spring,0,0.8607,five stars i was completely satisfied,1
ORD292946,ID2143506124,2019-02-22,Thompson,"[('Olivia x460', 2), ('Toshika 750', 2)]",11090.0,71.94,-37.8163279,144.949857,25,8389.44,Summer,0,0.475,easy to use and the hd is awesome. the simplicity as well as the easy to follow directions to set it up is great. it does everything i want it to do.,1
ORD394876,ID0741702116,2019-12-06,Nickolson,"[('Alcon 10', 1), ('Toshika 750', 1)]",13270.0,88.25,-37.816059,144.9721774,0,13358.25,Summer,1,0.3647,five stars love phone,1
ORD348738,ID0301537539,2019-12-16,Thompson,"[('Thunder line', 1), ('iAssist Line', 1)]",4405.0,93.54,-37.8197578,144.944234,10,4058.04,Summer,1,1.0591,five stars price is amazing,1
ORD051586,ID0634774947,2019-08-19,Thompson,"[('Thunder line', 2), ('Candle Inferno', 1), ('Alcon 10', 2), ('pearTV', 1)]",29000.0,65.42,-37.8117484,144.9381916,10,26165.42,Winter,0,0.7875,i loved my old candle but this new candle is easy to use and has added security that i didn't have with my old candle.,1
ORD127336,ID0746912584,2019-02-10,Nickolson,"[('Lucent 330S', 1), ('Universe Note', 1), ('Candle Inferno', 2), ('Alcon 10', 2)]",23440.0,84.25,-37.8241714,144.9837984,0,23524.25,Summer,1,1.3982,"poor inspections for refurbished phone phone was supposed to be refurbished 9/10 rating. phone arrived with half of home button chipped off which would affect the fingerprint scanner. i bought this phone as a replacement, due to the first phone being defective. better inspection needs done, both phones have issues.",0
ORD149344,ID0588198714,2019-02-04,Nickolson,"[('Lucent 330S', 2), ('pearTV', 2)]",15080.0,73.08,-37.8122401,144.9736344,25,11383.08,Summer,0,0.7933,"excellent wp7is greater than i thought,it was faster and clean,i don't need to worry about rom or ram is not enough anymore",1
ORD264167,ID4369807449,2019-10-15,Nickolson,"[('Thunder line', 2), ('Toshika 750', 2)]",13000.0,100.78,-37.8133483,144.9719334,5,12450.78,Spring,1,0.6205,"nice phone at an excellent price! very slick bezel-less design and excellent value for a 32gb phone! it receives from toshika a free over the air upgrade to android 8 (oreo), which itself is a $50+ value.",1
ORD201468,ID0373650775,2019-11-07,Thompson,"[('Thunder line', 2), ('Universe Note', 2), ('iAssist Line', 1), ('Lucent 330S', 2)]",15945.0,72.13,-37.8087463,144.92591409999997,10,14422.63,Spring,0,1.9111,product was unable to activate received the device and was packed well to prevent any damage. once received attepted to activate the phone and after spending half a day with verizon took phone into a verizon store. was advised the phone was unable to activate. waisted too much of my time.,0
ORD198233,ID1283637397,2019-03-04,Thompson,"[('iAssist Line', 1), ('Toshika 750', 1)]",6545.0,80.82,-37.8019742,144.957198,10,5971.32,Autumn,1,1.4873,good i just bought this phone a few weeks ago and it is gorgeous. the screen just blew me away and the os is very fast and user friendly. this is the first time i try a windows phone and i have to say that it's been a wonderful experience.,1
ORD371200,ID1404216311,2019-06-23,Bakers,"[('Toshika 750', 1), ('Lucent 330S', 1), ('Olivia x460', 2)]",8000.0,65.34,-37.800966,144.9870509,0,8065.34,Winter,1,1.2362,i’m very disappointed in this once i bought this phone it glitches and freezes. i’m sending this phone back asp. i’m very disappointed in this.,0
ORD190308,ID0282825863,2019-05-15,Thompson,"[('Candle Inferno', 1), ('Universe Note', 1), ('Toshika 750', 2)]",12520.0,66.7,-37.8044626,144.95095590000005,5,11960.7,Autumn,0,0.9758,great value for a renewed phone arrived on time in basically brand new condition. would like to have had it come with a stronger charger though.,1
ORD327771,ID0176722521,2019-01-31,Nickolson,"[('iStream', 2), ('Toshika 750', 2)]",8940.0,90.08,-37.814785,144.96759430000003,10,8136.08,Summer,1,0.4577,battery life great so far. battery life is long,1
ORD397322,ID5001030328,2019-01-07,Thompson,"[('Olivia x460', 1), ('iStream', 2), ('pearTV', 2), ('Thunder line', 2)]",18505.0,71.36,-37.8115028,144.95267719999995,0,18576.36,Summer,0,0.5101,i gave it to a friend who is happy with it the shipment arrived quite quickly. unfortunately when i purchased the phone i didn't realize it was prepaid so couldn't use it. i gave it to a friend who is happy with it :) thank you very much!,1
ORD167010,ID0781137142,2019-06-11,Thompson,"[('iStream', 1), ('Lucent 330S', 2)]",2610.0,52.03,-37.8030948,144.9494928,5,2531.53,Winter,0,1.0873,"the “certified refurbished” phone did not work. it continued ... the “certified refurbished” phone did not work. it continued to power off, even with a fully charged battery. product returned and seller issued my refund promptly",0
ORD374937,ID0709970607,2019-12-26,Thompson,"[('iStream', 1), ('Universe Note', 1), ('Candle Inferno', 1)]",4030.0,96.17,-37.8153543,144.9355892,15,3521.67,Summer,1,1.0527,bought 2 i bought myself the note 6 back in january and so far i've had a great experienced with my phone. no issues. everything works just fine. battery life is amazing. last week i purchased another one for my youngest daughter as her old phone died. she loves it. i'm a total fan of xiaomi now.,1
ORD361774,ID5668009840,2019-01-17,Bakers,"[('iAssist Line', 1), ('iStream', 1)]",2375.0,82.33,-37.8106951,145.01529069999995,10,2219.83,Summer,0,1.7658,"i’m happy came fully charged, everything is working great!",1
ORD163059,ID4360100213,2019-02-05,Bakers,"[('Alcon 10', 2), ('Universe Note', 1), ('Thunder line', 2), ('iAssist Line', 2)]",30160.0,92.15,-37.8143675,144.9999414,15,25728.15,Summer,1,0.639,my daughter likes olivia but this is a prepaid phone ... my daughter likes olivia but this is a prepaid phone with a locked sim card that won't allow it to be put on our regular verizon account,1
ORD179035,ID2189162944,2019-02-20,Thompson,"[('Thunder line', 1), ('Lucent 330S', 1), ('Olivia x460', 2)]",5860.0,96.46,-37.8156406,144.9581999,0,5956.46,Summer,1,1.0331,"excellent value for money android one is awesome, with monthly updates. overall, a very good low cost mid-range phone. the only drawback is the lack of nfc technology.",1
ORD172072,ID1463547094,2019-06-22,Bakers,"[('Thunder line', 1), ('Candle Inferno', 1), ('iAssist Line', 1)]",4835.0,67.41,-37.8189642,145.00374319999997,5,4660.66,Winter,0,1.2477,great buy awesome phone. great buy,1
ORD211870,ID0575385064,2019-04-12,Nickolson,"[('Thunder line', 1), ('Candle Inferno', 2)]",3040.0,80.88,-37.8191505,144.98226110000004,10,2816.88,Autumn,1,1.1194,ho nice,1
ORD314178,ID6167417893,2019-03-04,Thompson,"[('Candle Inferno', 2), ('Thunder line', 2), ('iAssist Line', 1), ('Alcon 10', 1)]",16395.0,78.56,-37.8167573,144.95427709999996,5,15653.81,Autumn,1,0.7801,"five stars excellent, i love with my new phone",1
ORD321709,ID3144992701,2019-07-14,Bakers,"[('Alcon 10', 1), ('Thunder line', 2)]",13310.0,76.73,-37.8150449,144.98866850000005,10,12055.73,Winter,1,0.8056,very fast shipping. the phone looks perfect and works great!,1
ORD398669,ID0282854595,2019-07-02,Bakers,"[('iStream', 1), ('Olivia x460', 1)]",1375.0,82.62,-37.8019774,145.0155861,10,1320.12,Winter,1,2.0004,"great smartphone! love it! easy to use! i have only had it just over a month or so, but so far so good!",1
ORD146001,ID1277988749,2019-11-11,Bakers,"[('Thunder line', 2), ('Alcon 10', 2)]",22260.0,81.53,-37.81340529999999,145.0119362,15,19002.53,Spring,0,1.5173,great product at a great price.i like the builtin filter which is easy on youreyes.probably the best reader under 100 dollars.,1
ORD266899,ID0846546790,2019-10-08,Nickolson,"[('Thunder line', 2), ('Candle Inferno', 1), ('Toshika 750', 2)]",13430.0,71.94,-37.8187213,144.9681905,5,12830.44,Spring,0,0.1205,great phone!! omg !! this phone is beautiful..it works so good..the speaker is loud and it had no scratches on it. i was able to hook it up to metro pcs. all smiles🤗😘,1
ORD308278,ID2288769506,2019-07-10,Bakers,"[('Alcon 10', 2), ('Toshika 750', 1), ('Candle Inferno', 1)]",22650.0,64.88,-37.801178,145.0030763,0,22714.88,Winter,0,1.1998,the digico is a great store excellent product i like it,1
ORD357633,ID5172636080,2019-06-12,Bakers,"[('iStream', 1), ('Candle Inferno', 1), ('Thunder line', 2), ('iAssist Line', 2)]",9390.0,84.88688869557447,-37.8108597,144.9996316,15,8055.69,Winter,1,0.3987,five stars the phone works great! loving it,1
ORD278548,ID0103301632,2019-05-13,Nickolson,"[('Universe Note', 2), ('Candle Inferno', 1), ('Lucent 330S', 1)]",8560.0,76.81,-37.8160743,144.96186719999997,0,8636.81,Autumn,1,0.7316,"very good quality, i love it i like it. it is cheap but the quality is very good.",1
ORD247822,ID0255058773,2019-12-15,Nickolson,"[('iStream', 1), ('iAssist Line', 1), ('Thunder line', 1), ('pearTV', 2)]",17175.0,72.94,-37.8128208,144.9718045,15,14671.69,Summer,0,0.6726,... and get a 720t but the device its in good i was expecting an 720 and get a 720t but the device its in good terms,1
ORD005448,ID1224869091,2019-03-26,Thompson,"[('Candle Inferno', 1), ('iStream', 1), ('Toshika 750', 2), ('Universe Note', 2)]",16120.0,78.37,-37.8134865,144.94080480000005,25,12168.37,Autumn,1,0.5583,"the best ever lumia 920 is fantastic mobil. after 16 hour use i have still 51 % battery left. sound with my bose headphones is first class, i read all my papers with lumia and not need anything else. no problems whatsoever. i just love this phone.",1
ORD040736,ID1124133097,2019-04-07,Bakers,"[('Universe Note', 2), ('iAssist Line', 1)]",9125.0,68.58,-37.8130627,145.0117925,25,6912.33,Autumn,1,1.4959,one star phone sucks!!! don't ever buy that piece of junk!!!,0
ORD092579,ID0591321433,2019-01-30,Nickolson,"[('iStream', 1), ('Lucent 330S', 1)]",1380.0,85.29,-37.81753970000001,144.9667006,25,1120.29,Summer,1,0.2768,perfect! i love this phone!,1
ORD080711,ID1445498733,2019-11-08,Bakers,"[('Candle Inferno', 2), ('Alcon 10', 1)]",9810.0,103.62,-37.8168593,144.98511530000005,5,9423.12,Spring,1,1.1727,"best phone ever best phone ever. i needed a new phone and i was between this one, olivia note 9, and google pixel. this is the best looking phone, way better camera, it works great with my wireless headphones, and the blue is the best.",1
ORD173144,ID0095569469,2019-05-28,Thompson,"[('Candle Inferno', 1), ('Thunder line', 2)]",4790.0,77.59095934182471,-37.8017383,144.9311332,0,4858.3,Autumn,0,1.8563,"good phone lasted 8 months before it got ""the black screen of death"" a week ago. it was already an out of date model when i bought it so i'm not too upset about it. it just pooped out at a horrible time. but all in all a great phone. camera is good and the phone runs fast.",1
ORD325558,ID5058108340,2019-08-29,Nickolson,"[('Olivia x460', 2), ('iStream', 2), ('iAssist Line', 1), ('Lucent 330S', 1)]",6205.0,62.83,-37.8223955,144.96923619999995,25,4716.58,Winter,0,0.424,perfect excellent,1
ORD205512,ID0122756700,2019-12-26,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 1), ('Universe Note', 2), ('Thunder line', 2)]",14715.0,86.98,-37.8143868,144.942835,15,12594.73,Summer,1,0.4184,"so good. have not had time to use it much so far, so good. have not had time to use it much.",1
ORD462794,ID2312383365,2019-06-05,Bakers,"[('Candle Inferno', 1), ('Universe Note', 1), ('Thunder line', 1)]",6060.0,66.4,-37.8079098,145.0087219,0,6126.4,Winter,0,1.2089,"toshika quality this is a really good phone, alot of improvements over my old z3+.. does not overheat like the z3+ did. battery is not the largest but efficient. i like the bezels for usability. also it has an actual 3.5mm headphone jack vs the newer models.",1
ORD255036,ID3094966833,2019-08-26,Thompson,"[('pearTV', 1), ('Thunder line', 2), ('Candle Inferno', 2)]",11530.0,80.11,-37.7994593,144.9486811,15,9880.61,Winter,1,1.4778,five stars so far nothing bad has happen,1
ORD028708,ID0331420064,2019-11-10,Bakers,"[('Universe Note', 2), ('Thunder line', 2), ('Olivia x460', 1), ('Alcon 10', 1)]",21435.0,76.82076448118715,-37.8203354,145.0017179,5,20452.55,Spring,1,1.2845,this phone was locked to a pre-paid carrier it is not unlocked and should not have been sold in this condition. not much of a savings for the hassle of trying to get it unlocked.,0
ORD321020,ID0589397644,2019-02-23,Nickolson,"[('Universe Note', 1), ('Thunder line', 1), ('pearTV', 2), ('Toshika 750', 1)]",22570.0,93.05,-37.8125115,144.9738878,10,20406.05,Summer,1,0.7772,good price. it has every thing that i need. good price.,1
ORD422499,ID5668009839,2019-12-29,Bakers,"[('Candle Inferno', 2), ('pearTV', 2), ('Lucent 330S', 1), ('Toshika 750', 2)]",23350.0,101.21,-37.8104218,145.01380469999995,0,23451.21,Summer,1,1.6341,"love it. great deal. love the phone, bluetooth headset has great sound quality.",1
ORD154202,ID0576819798,2019-07-19,Nickolson,"[('iStream', 1), ('Candle Inferno', 1), ('pearTV', 2)]",13200.0,69.2,-37.82391610000001,144.9836785,5,12609.2,Winter,0,1.3763,useful good phone,1
ORD443903,ID2189145385,2019-03-06,Thompson,"[('Alcon 10', 1), ('Lucent 330S', 2), ('Thunder line', 1)]",13590.0,64.8,-37.8118053,144.95635880000003,10,12295.8,Autumn,1,0.8227,one star my phone service has been shut off because it has been reported stolen around the time i got it.,0
ORD432435,ID0331143091,2019-05-12,Nickolson,"[('Alcon 10', 2), ('Olivia x460', 1), ('Universe Note', 2)]",26025.0,69.95,-37.7994984,144.968578,0,26094.95,Autumn,0,2.1275,"not altice mobile compatible!!! it is not compatible with altice mobile. so, don't bother because it has a previous mobile provider somewhere in its history. otherwise, great phone!!!",1
ORD274027,ID0092139159,2019-04-13,Thompson,"[('Universe Note', 2), ('Thunder line', 1)]",9080.0,79.01,-37.8184922,144.948613,15,7797.01,Autumn,1,0.6618,just as described got the phone yesterday. was almost in perfect condition. came as described. very happy. thank you. will be buying one for my wife soon.,1
ORD200869,ID3208518267,2019-09-01,Nickolson,"[('Olivia x460', 2), ('iStream', 2)]",2750.0,98.03,-37.7997609,144.9726302,15,2435.53,Spring,1,2.114,fraud phone. took it to verizon to get it ... fraud phone. took it to verizon to get it activated. it came up fraud.,0
ORD352100,ID0579405400,2019-06-10,Nickolson,"[('Lucent 330S', 2), ('iAssist Line', 1), ('Toshika 750', 2)]",13325.0,89.23183281901416,-37.8206485,144.9589885,0,13402.31,Winter,1,0.9565,good deal a new phone to replace my old s 6 and it was brand new! works good no problems,1
ORD308914,ID1492410212,2019-02-03,Thompson,"[('iAssist Line', 1), ('Thunder line', 2), ('Universe Note', 2), ('Lucent 330S', 2)]",15945.0,104.35,-37.801992,144.9638169,10,14454.85,Summer,1,1.893,"exactly as described. great phone , looks like new.",1
ORD486992,ID4162427917,2019-03-14,Nickolson,"[('Alcon 10', 1), ('pearTV', 2)]",21570.0,63.31,-37.8197385,144.970092,10,19476.31,Autumn,0,0.1359,"love the new inferno - great for books, games, and getting online! easy to use features and perfect size screen to take on the go!",1
ORD402365,ID0571731080,2019-02-07,Thompson,"[('Toshika 750', 1), ('Thunder line', 2), ('Universe Note', 1)]",12130.0,98.8,-37.823966,144.9437262,5,11622.3,Summer,1,1.291,five stars nice,1
ORD042235,ID5424203828,2019-01-12,Nickolson,"[('Toshika 750', 1), ('iAssist Line', 1), ('Candle Inferno', 1), ('pearTV', 2)]",19595.0,93.83,-37.822573,144.9793059,25,14790.08,Summer,1,0.9653,"it should have a phisical fingerprint sensor in the back there's a lot of work to do with the fingerprint sensor but everything else is good, the screen is better that i thought i love it, thanks",1
ORD277253,ID0594172806,2019-10-07,Nickolson,"[('pearTV', 1), ('iAssist Line', 1), ('Toshika 750', 2)]",17175.0,66.34224329905084,-37.8159881,144.9662227,10,15530.64,Spring,0,0.4122,"ok, but specs different than advertised. this is a pretty decent phone for the price. however, the description is wrong. as mentioned by other reviewers, the phone has 1g of ram, not 2. screen is mediocre but serviceable.",1
ORD371018,ID4754200369,2019-08-03,Thompson,"[('Alcon 10', 1), ('iAssist Line', 1)]",11175.0,69.31,-37.8150169,144.9276057,10,10126.81,Winter,0,1.7314,"the product itself is wonderful, high configuration and reasonable price the product itself is wonderful , high configuration and reasonable price. but the delivery service is not very good .",1
ORD015638,ID2020813846,2019-01-06,Thompson,"[('pearTV', 1), ('Universe Note', 1), ('iStream', 1)]",9910.0,76.12,-37.8115721,144.9590624,5,9490.62,Summer,0,1.0618,"perfect! i replaced a olivia s4 perfect! i replaced a olivia s4, and i chose the note5 because it is a little bigger, and i like the built-in stylus. i really enjoy using it. i like having the 64gb.",1
ORD486838,ID0844482038,2019-02-04,Thompson,"[('Thunder line', 2), ('iStream', 1), ('Universe Note', 2), ('Alcon 10', 2)]",29310.0,78.87,-37.8205457,144.9485554,10,26457.87,Summer,1,0.886,"terrible i've had this phone for 4 months. it gets too hot for one, for two it's restarting constantly. call quality is terrible. completely dissatisfied.",0
ORD227183,ID1449431609,2019-02-03,Nickolson,"[('Olivia x460', 1), ('iStream', 2), ('iAssist Line', 2), ('Alcon 10', 1)]",14925.0,72.83,-37.8132915,144.97355919999995,0,14997.83,Summer,0,0.6876,great phone i use this product for personal use.,1
ORD190791,ID4633770164,2019-05-29,Thompson,"[('iAssist Line', 2), ('Alcon 10', 1)]",13400.0,49.58,-37.8070811,144.94490009999996,15,11439.58,Autumn,0,0.6511,i am disappointed the phone key pads dont work and i'm not getting a reply from the seller,0
ORD368385,ID0122817608,2019-06-15,Thompson,"[('Alcon 10', 1), ('iAssist Line', 2), ('Olivia x460', 2), ('Candle Inferno', 2)]",16710.0,66.2,-37.8221915,144.9476644,10,15105.2,Winter,0,1.0608,great arrived on time and is working just fine,1
ORD197492,ID5957906922,2019-03-04,Nickolson,"[('iStream', 2), ('Candle Inferno', 1)]",730.0,80.85,-37.8059018,144.97354019999997,10,737.85,Autumn,1,1.4559,easy to use phone the phone is great for texting! it laso has a camera to take and send pics to other people's cell. it's easy to use once you get the hang of it.,1
ORD216779,ID0778943161,2019-08-24,Bakers,"[('Olivia x460', 1), ('Candle Inferno', 2), ('iAssist Line', 2)]",6535.0,82.41,-37.8197041,145.0144204,15,5637.16,Winter,1,2.0038,"don't lose it for talking, texting and browsing",1
ORD218829,ID1479905362,2019-03-09,Thompson,"[('pearTV', 1), ('Alcon 10', 1), ('Olivia x460', 1), ('Thunder line', 2)]",20845.0,65.73,-37.8210508,144.9557246,15,17783.98,Autumn,1,1.2038,no comprar se escucha muy bajo,0
ORD046213,ID4853481708,2019-03-06,Bakers,"[('Thunder line', 1), ('Lucent 330S', 2), ('Universe Note', 2), ('Alcon 10', 1)]",20490.0,67.61,-37.7994379,145.00364219999997,15,17484.11,Autumn,0,1.3887,just like new,1
ORD446020,ID0581787751,2019-02-24,Thompson,"[('iAssist Line', 2), ('pearTV', 2), ('Olivia x460', 2)]",19520.0,99.43,-37.8038491,144.9181006,5,18643.43,Summer,1,1.0591,que no estoy conforme no es lo que esperaba tiene un cargador de iphon😡 muy decepcionada,0
ORD033475,ID2005895257,2019-10-29,Nickolson,"[('Alcon 10', 1), ('Toshika 750', 1), ('Universe Note', 2), ('iAssist Line', 1)]",22395.0,109.79,-37.8022208,144.9656789,25,16906.04,Spring,1,1.8543,great product really like for tween birthday present great for value and price.,1
